"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","wie_hist","Spatial Distribution Score","MeanState","global","score","1","0.908369","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","wie_hist","Bias","MeanState","global","scalar","kg m-2","-0.114648","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","wie_hist","Bias Score","MeanState","global","score","1","0.0423139","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","wie_hist","Overall Score","MeanState","global","score","1","0.475341","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","fix_spitfire_hist","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","474.84","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","fix_spitfire_hist","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","6.85758","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","fix_spitfire_hist","Period Mean (original grids)","MeanState","global","scalar","Pg","453.516","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","fix_spitfire_hist","Model Period Mean (intersection)","MeanState","global","scalar","Pg","453.512","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","fix_spitfire_hist","Model Period Mean (complement)","MeanState","global","scalar","Pg","0.00416991","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","fix_spitfire_hist","Spatial Distribution Score","MeanState","global","score","1","0.907185","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","fix_spitfire_hist","Bias","MeanState","global","scalar","kg m-2","-0.128318","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","fix_spitfire_hist","Bias Score","MeanState","global","score","1","0.0415955","100.0"
"EcosystemandCarbonCycle","Biomass","XuSaatchi","fix_spitfire_hist","Overall Score","MeanState","global","score","1","0.47439","100.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","wie_hist","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","463.537","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","wie_hist","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","9.30841","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","wie_hist","Period Mean (original grids)","MeanState","global","scalar","Pg","1612.97","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","wie_hist","Model Period Mean (intersection)","MeanState","global","scalar","Pg","536.4","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","wie_hist","Model Period Mean (complement)","MeanState","global","scalar","Pg","1076.57","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","wie_hist","Spatial Distribution Score","MeanState","global","score","1","0.886264","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","wie_hist","Bias","MeanState","global","scalar","kg m-2","3.32108","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","wie_hist","Bias Score","MeanState","global","score","1","0.642441","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","wie_hist","Overall Score","MeanState","global","score","1","0.764352","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","fix_spitfire_hist","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","463.537","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","fix_spitfire_hist","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","9.30841","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","fix_spitfire_hist","Period Mean (original grids)","MeanState","global","scalar","Pg","1610.02","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","fix_spitfire_hist","Model Period Mean (intersection)","MeanState","global","scalar","Pg","536.38","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","fix_spitfire_hist","Model Period Mean (complement)","MeanState","global","scalar","Pg","1073.64","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","fix_spitfire_hist","Spatial Distribution Score","MeanState","global","score","1","0.886254","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","fix_spitfire_hist","Bias","MeanState","global","scalar","kg m-2","3.32017","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","fix_spitfire_hist","Bias Score","MeanState","global","score","1","0.642421","60.0"
