"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N_ropt","Bias","MeanState","global","scalar","1","0.777762","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N_ropt","Bias Score","MeanState","global","score","1","0.247828","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N_ropt","RMSE","MeanState","global","scalar","1","1.0901","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N_ropt","RMSE Score","MeanState","global","score","1","0.552294","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N_ropt","Overall Score","MeanState","global","score","1","0.574673","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N","Benchmark Period Mean (intersection)","MeanState","global","scalar","1","1.2191","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N","Benchmark Period Mean (complement)","MeanState","global","scalar","1","1.41296","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N","Period Mean (original grids)","MeanState","global","scalar","1","1.82185","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N","Model Period Mean (intersection)","MeanState","global","scalar","1","1.82269","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N","Model Period Mean (complement)","MeanState","global","scalar","1","0.287572","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N","Spatial Distribution Score","MeanState","global","score","1","0.830987","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N","Phase Shift","MeanState","global","scalar","months","1.68604","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N","Seasonal Cycle Score","MeanState","global","score","1","0.72506","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N","Bias","MeanState","global","scalar","1","0.603591","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N","Bias Score","MeanState","global","score","1","0.308741","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N","RMSE","MeanState","global","scalar","1","0.966881","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N","RMSE Score","MeanState","global","score","1","0.553008","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_N","Overall Score","MeanState","global","score","1","0.594161","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_noN","Benchmark Period Mean (intersection)","MeanState","global","scalar","1","1.2191","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_noSpit_noN","Benchmark Period Mean (complement)","MeanState","global","scalar","1","1.41296","45.0"
