"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"HydrologyCycle","Runoff","Dai","CRUJRAv15_accum","Interannual Variability Score","MeanState","global","score","1","0.59601","75.0"
"HydrologyCycle","Runoff","Dai","CRUJRAv15_accum","Spatial Distribution Score","MeanState","global","score","1","0.948336","75.0"
"HydrologyCycle","Runoff","Dai","CRUJRAv15_accum","Overall Score","MeanState","global","score","1","0.776964","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDYv13","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.44892","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDYv13","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","0.647636","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDYv13","Period Mean (original grids)","MeanState","global","scalar","mm d-1","1.09231","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDYv13","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.09151","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDYv13","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","1.15268","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDYv13","Spatial Distribution Score","MeanState","global","score","1","0.805345","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDYv13","Phase Shift","MeanState","global","scalar","months","1.11107","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDYv13","Seasonal Cycle Score","MeanState","global","score","1","0.765763","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDYv13","Bias","MeanState","global","scalar","mm d-1","-0.357402","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDYv13","Bias Score","MeanState","global","score","1","0.512861","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDYv13","RMSE","MeanState","global","scalar","mm d-1","0.573237","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDYv13","RMSE Score","MeanState","global","score","1","0.59644","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDYv13","Overall Score","MeanState","global","score","1","0.65537","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","CRUJRAv15_accum","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.44892","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","CRUJRAv15_accum","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","0.647636","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","CRUJRAv15_accum","Period Mean (original grids)","MeanState","global","scalar","mm d-1","1.39874","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","CRUJRAv15_accum","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.39593","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","CRUJRAv15_accum","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","1.61194","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","CRUJRAv15_accum","Spatial Distribution Score","MeanState","global","score","1","0.981147","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","CRUJRAv15_accum","Phase Shift","MeanState","global","scalar","months","1.03519","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","CRUJRAv15_accum","Seasonal Cycle Score","MeanState","global","score","1","0.798391","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","CRUJRAv15_accum","Bias","MeanState","global","scalar","mm d-1","-0.0529824","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","CRUJRAv15_accum","Bias Score","MeanState","global","score","1","0.679042","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","CRUJRAv15_accum","RMSE","MeanState","global","scalar","mm d-1","0.448111","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","CRUJRAv15_accum","RMSE Score","MeanState","global","score","1","0.563617","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","CRUJRAv15_accum","Overall Score","MeanState","global","score","1","0.717163","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDYv14","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.44892","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDYv14","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","0.647636","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDYv14","Period Mean (original grids)","MeanState","global","scalar","mm d-1","1.24208","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDYv14","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.24053","75.0"
"HydrologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDYv14","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","1.35992","75.0"
