"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","NMIP3_SH1","Period Mean (original grids)","MeanState","global","scalar","Pg","1572.82","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","NMIP3_SH1","Model Period Mean (intersection)","MeanState","global","scalar","Pg","568.745","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","NMIP3_SH1","Model Period Mean (complement)","MeanState","global","scalar","Pg","1004.08","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","NMIP3_SH1","Spatial Distribution Score","MeanState","global","score","1","0.895761","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","NMIP3_SH1","Bias","MeanState","global","scalar","kg m-2","4.79536","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","NMIP3_SH1","Bias Score","MeanState","global","score","1","0.663863","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","NMIP3_SH1","Overall Score","MeanState","global","score","1","0.779812","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","NMIP3prod_SH1","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","463.537","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","NMIP3prod_SH1","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","9.30841","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","NMIP3prod_SH1","Period Mean (original grids)","MeanState","global","scalar","Pg","1586.43","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","NMIP3prod_SH1","Model Period Mean (intersection)","MeanState","global","scalar","Pg","583.585","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","NMIP3prod_SH1","Model Period Mean (complement)","MeanState","global","scalar","Pg","1002.84","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","NMIP3prod_SH1","Spatial Distribution Score","MeanState","global","score","1","0.898069","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","NMIP3prod_SH1","Bias","MeanState","global","scalar","kg m-2","5.47176","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","NMIP3prod_SH1","Bias Score","MeanState","global","score","1","0.659212","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","NMIP3prod_SH1","Overall Score","MeanState","global","score","1","0.77864","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","midbnf","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","463.537","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","midbnf","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","9.30841","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","midbnf","Period Mean (original grids)","MeanState","global","scalar","Pg","1663.31","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","midbnf","Model Period Mean (intersection)","MeanState","global","scalar","Pg","638.562","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","midbnf","Model Period Mean (complement)","MeanState","global","scalar","Pg","1024.75","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","midbnf","Spatial Distribution Score","MeanState","global","score","1","0.89143","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","midbnf","Bias","MeanState","global","scalar","kg m-2","7.97764","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","midbnf","Bias Score","MeanState","global","score","1","0.634399","60.0"
"EcosystemandCarbonCycle","SoilCarbon","NCSCDV22","midbnf","Overall Score","MeanState","global","score","1","0.762914","60.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","upperbnf","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","1233.83","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","upperbnf","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","100.195","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","upperbnf","Period Mean (original grids)","MeanState","global","scalar","Pg","1698.37","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","upperbnf","Model Period Mean (intersection)","MeanState","global","scalar","Pg","1696.61","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","upperbnf","Model Period Mean (complement)","MeanState","global","scalar","Pg","1.75479","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","upperbnf","Spatial Distribution Score","MeanState","global","score","1","0.553919","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","upperbnf","Bias","MeanState","global","scalar","kg m-2","3.48464","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","upperbnf","Bias Score","MeanState","global","score","1","0.564992","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","upperbnf","Overall Score","MeanState","global","score","1","0.559456","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","baseline20260821","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","1233.83","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","baseline20260821","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","100.195","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","baseline20260821","Period Mean (original grids)","MeanState","global","scalar","Pg","1563.77","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","baseline20260821","Model Period Mean (intersection)","MeanState","global","scalar","Pg","1561.99","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","baseline20260821","Model Period Mean (complement)","MeanState","global","scalar","Pg","1.77376","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","baseline20260821","Spatial Distribution Score","MeanState","global","score","1","0.658261","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","baseline20260821","Bias","MeanState","global","scalar","kg m-2","2.471","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","baseline20260821","Bias Score","MeanState","global","score","1","0.590693","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","baseline20260821","Overall Score","MeanState","global","score","1","0.624477","75.0"
"EcosystemandCarbonCycle","SoilCarbon","HWSD","NMIP3prod_SH1","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","1233.83","75.0"
